,image_path,face_detection,feature_extraction,state_classification,decision,pipeline_success,true_label
10,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2737.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8390135169029236}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8751615285873413, 'confidence_right': 0.5585573315620422, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
11,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1362.BMP_face_2.jpg,"{'success': True, 'confidence': 0.827852189540863}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.7066656351089478, 'confidence_right': 0.6052791476249695, 'confidence_mouth': 0.9641528725624084}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
12,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2847.jpg_face_2.jpg,"{'success': True, 'confidence': 0.7492773532867432}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.7374359369277954, 'confidence_right': 0.7568444609642029, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
13,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1756.jpg_face_1.jpg,"{'success': True, 'confidence': 0.9219715595245361}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.6722531914710999, 'confidence_right': 0.8162877559661865, 'confidence_mouth': 0.9884900450706482}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
14,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1357.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8062029480934143}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.9266344904899597, 'confidence_right': 0.9609314799308777, 'confidence_mouth': 0.9998365640640259}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.9718097746372223, 'success': True}",True,1
15,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0573.jpg_face_2.jpg,"{'success': True, 'confidence': 0.8155428767204285}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.8718980550765991, 'confidence_right': 0.8575546145439148, 'confidence_mouth': 0.7957889437675476}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
16,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2019.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7922967076301575}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9144771695137024, 'confidence_right': 0.6623985767364502, 'confidence_mouth': 0.9803115129470825}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9803115129470825, 'success': True}",True,1
17,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1321.jpg_face_2.jpg,"{'success': True, 'confidence': 0.8168036937713623}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.7618297338485718, 'confidence_right': 0.687032163143158, 'confidence_mouth': 0.9886358976364136}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
18,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0505.jpg_face_1.jpg,"{'success': True, 'confidence': 0.6721655130386353}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.6237084269523621, 'confidence_right': 0.668899655342102, 'confidence_mouth': 0.9999784231185913}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
19,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0035.BMP_face_1.jpg,"{'success': True, 'confidence': 0.7128763198852539}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.6605541706085205, 'confidence_right': 0.5065405368804932, 'confidence_mouth': 0.9990741014480591}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
20,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2251.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8732510209083557}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.586740255355835, 'confidence_right': 0.6725088357925415, 'confidence_mouth': 0.6513288617134094}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
21,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2128.BMP_face_1.jpg,"{'success': True, 'confidence': 0.85067218542099}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.5523669719696045, 'confidence_right': 0.7797272205352783, 'confidence_mouth': 0.9999995231628418}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
22,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0735.jpg_face_4.jpg,"{'success': True, 'confidence': 0.7759749293327332}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.7219029664993286, 'confidence_right': 0.980480968952179, 'confidence_mouth': 0.9999996423721313}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.9255958050489426, 'success': True}",True,1
23,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1845.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7690843343734741}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.8011844754219055, 'confidence_right': 0.9992948770523071, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.9501198381185532, 'success': True}",True,1
24,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1850.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7793225646018982}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.722578227519989, 'confidence_right': 0.6483556628227234, 'confidence_mouth': 0.9817072749137878}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
25,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1631.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7923411726951599}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.6431068181991577, 'confidence_right': 0.6915536522865295, 'confidence_mouth': 0.9529036283493042}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
26,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1479.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7877904176712036}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.8188315033912659, 'confidence_right': 0.7214722633361816, 'confidence_mouth': 0.9967845678329468}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
27,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2181.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7450252175331116}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.9989328980445862, 'confidence_right': 0.9965919256210327, 'confidence_mouth': 0.9997850060462952}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': False, 'confidence': 0.9977624118328094, 'success': True}",True,1
28,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0488.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8915705680847168}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.6077067852020264, 'confidence_right': 0.7219153046607971, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
29,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1548.BMP_face_1.jpg,"{'success': True, 'confidence': 0.8855921626091003}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.6388951539993286, 'confidence_right': 0.7151615619659424, 'confidence_mouth': 0.9999771118164062}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9999771118164062, 'success': True}",True,1
30,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0089.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8662246465682983}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.7804311513900757, 'confidence_right': 0.6813254356384277, 'confidence_mouth': 0.9958276152610779}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
31,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1237.jpg_face_2.jpg,"{'success': True, 'confidence': 0.8432323932647705}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.9439164400100708, 'confidence_right': 0.9521138072013855, 'confidence_mouth': 0.9992532134056091}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': False, 'confidence': 0.9480151236057281, 'success': True}",True,1
32,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1077.jpg_face_3.jpg,"{'success': True, 'confidence': 0.5953400731086731}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.9820857048034668, 'confidence_right': 0.8055535554885864, 'confidence_mouth': 0.9891397356987}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
33,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0406.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8671631217002869}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.5859811305999756, 'confidence_right': 0.5302131175994873, 'confidence_mouth': 0.6114115715026855}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
34,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2352.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8208118081092834}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8807096481323242, 'confidence_right': 0.647767961025238, 'confidence_mouth': 0.8491823673248291}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
35,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0007.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8118740320205688}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.7813807129859924, 'confidence_right': 0.7275633811950684, 'confidence_mouth': 0.9857165813446045}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
36,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0012.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8499400019645691}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.7458270192146301, 'confidence_right': 0.8461783528327942, 'confidence_mouth': 0.9969269633293152}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9969269633293152, 'success': True}",True,1
37,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2753.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7626173496246338}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8301069140434265, 'confidence_right': 0.8351519703865051, 'confidence_mouth': 0.9999953508377075}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.9163123965263367, 'success': True}",True,1
38,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1953.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7350752353668213}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.9526323676109314, 'confidence_right': 0.7033634185791016, 'confidence_mouth': 0.9987686276435852}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.9133832603693008, 'success': True}",True,1
39,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2097.jpg_face_1.jpg,"{'success': True, 'confidence': 0.872221052646637}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8798351883888245, 'confidence_right': 0.9942566752433777, 'confidence_mouth': 0.9999967813491821}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': False, 'confidence': 0.9370459318161011, 'success': True}",True,1
40,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2243.jpg_face_2.jpg,"{'success': True, 'confidence': 0.6581210494041443}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.698752224445343, 'confidence_right': 0.7345165610313416, 'confidence_mouth': 0.8214235305786133}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
41,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0827.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8449965715408325}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.7336733937263489, 'confidence_right': 0.6233090758323669, 'confidence_mouth': 0.9999995231628418}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
42,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2526.BMP_face_2.jpg,"{'success': True, 'confidence': 0.8389971256256104}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.9528098106384277, 'confidence_right': 0.5122535228729248, 'confidence_mouth': 0.919130265712738}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
43,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0182.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8991421461105347}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.9150834083557129, 'confidence_right': 0.9620760083198547, 'confidence_mouth': 0.9999874830245972}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.9692835956811905, 'success': True}",True,1
44,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1567.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7934032082557678}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.9889563918113708, 'confidence_right': 0.5926461815834045, 'confidence_mouth': 0.9999701976776123}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
45,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1572.jpg_face_1.jpg,"{'success': True, 'confidence': 0.6989964842796326}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8184705972671509, 'confidence_right': 0.7992421388626099, 'confidence_mouth': 0.9947258830070496}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
46,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2506.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7970580458641052}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.8776248097419739, 'confidence_right': 0.8247858881950378, 'confidence_mouth': 0.9999715089797974}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': True, 'confidence': 0.9107118129730225, 'success': True}",True,1
47,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1387.BMP_face_1.jpg,"{'success': True, 'confidence': 0.7838342785835266}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.7232325673103333, 'confidence_right': 0.6308896541595459, 'confidence_mouth': 0.9995208978652954}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
48,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0086.jpg_face_2.jpg,"{'success': True, 'confidence': 0.8673820495605469}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.7457410097122192, 'confidence_right': 0.6412549018859863, 'confidence_mouth': 0.9997244477272034}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9997244477272034, 'success': True}",True,1
49,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0646.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8855579495429993}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.5514495372772217, 'confidence_right': 0.5702119469642639, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
50,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0094.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8502678275108337}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8089688420295715, 'confidence_right': 0.6430427432060242, 'confidence_mouth': 0.9999957084655762}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
51,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_0081.jpg_face_1.jpg,"{'success': True, 'confidence': 0.8912969827651978}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.6255960464477539, 'confidence_right': 0.8463985919952393, 'confidence_mouth': 0.6993446946144104}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
52,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2501.jpg_face_2.jpg,"{'success': True, 'confidence': 0.6747585535049438}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8818600177764893, 'confidence_right': 0.6508998870849609, 'confidence_mouth': 0.9574959874153137}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
53,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2749.jpg_face_2.jpg,"{'success': True, 'confidence': 0.7583425641059875}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.6093041896820068, 'confidence_right': 0.524597704410553, 'confidence_mouth': 0.9823395609855652}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9823395609855652, 'success': True}",True,1
54,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1464.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7278226613998413}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.6559473872184753, 'confidence_right': 0.547452986240387, 'confidence_mouth': 0.6766180396080017}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
55,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_1949.jpg_face_2.jpg,"{'success': True, 'confidence': 0.9096033573150635}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 0, 'confidence_left': 0.5883326530456543, 'confidence_right': 0.9358505606651306, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
56,/Users/ahmedalkhulayfi/Downloads/dataset_B_FacialImages_highResolution/drowsy/closed_eye_2405.jpg_face_1.jpg,"{'success': True, 'confidence': 0.7012140154838562}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.6995773315429688, 'confidence_right': 0.6853062510490417, 'confidence_mouth': 0.9999926090240479}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9999926090240479, 'success': True}",True,1
