,image_path,face_detection,feature_extraction,state_classification,decision,pipeline_success,true_label
16,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/686_jpg.rf.a2f7e35660e8763f3c3797d43ee933c3.jpg,"{'success': True, 'confidence': 0.8313640356063843}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.6007041931152344, 'confidence_right': 0.9710559844970703, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
17,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/185_jpg.rf.49174fb8fb14fe4d05f52797eb57430d.jpg,"{'success': True, 'confidence': 0.8792499303817749}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.796308159828186, 'confidence_right': 0.979174792766571, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
18,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/106_jpg.rf.e0109cdbbca5a6efffb98a1e803e50ab.jpg,"{'success': True, 'confidence': 0.873466432094574}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9999994039535522, 'confidence_right': 0.9998667240142822, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
19,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/313_jpg.rf.9d325540a6ad9911fcc2387df519488e.jpg,"{'success': True, 'confidence': 0.7830148339271545}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9996856451034546, 'confidence_right': 0.8152632713317871, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
20,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/122_jpg.rf.a53e091398f444a98517f8e5d94859b4.jpg,"{'success': True, 'confidence': 0.8994011878967285}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9319746494293213, 'confidence_right': 0.8421797752380371, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
21,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/563_jpg.rf.26aaa9e0d6631197e5dd8b634e852d1c.jpg,"{'success': True, 'confidence': 0.8359101414680481}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.553048312664032, 'confidence_right': 0.9636592864990234, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
22,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/357_jpg.rf.d6b5453c850eecaa54b9950bebc27724.jpg,"{'success': True, 'confidence': 0.7549558877944946}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.7261708378791809, 'confidence_right': 0.993887722492218, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': True, 'confidence': 0.9160175681114197, 'success': True}",True,1
23,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/531_jpg.rf.bf061339eb1bc235c2707afb6cac62a2.jpg,"{'success': True, 'confidence': 0.8147556781768799}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.6201896071434021, 'confidence_right': 0.8133206367492676, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
24,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/688_jpg.rf.d43c67837ae65ccbc65436a1e7b887e3.jpg,"{'success': True, 'confidence': 0.8947592973709106}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.6302943825721741, 'confidence_right': 0.9472060203552246, 'confidence_mouth': 0.9999834299087524}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9999834299087524, 'success': True}",True,1
25,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/683_jpg.rf.7573bc39ebd5b4d24cd275326ca811e4.jpg,"{'success': True, 'confidence': 0.856108546257019}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9339768886566162, 'confidence_right': 0.9969313144683838, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
26,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/28_jpg.rf.c12834bbc2b807dbfec44e6a753cc095.jpg,"{'success': True, 'confidence': 0.8230178952217102}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.8245996832847595, 'confidence_right': 0.5912338495254517, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
27,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/30_jpg.rf.2af260c6daf81c2b2fe87dbadbb65ba3.jpg,"{'success': True, 'confidence': 0.875684916973114}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.986146867275238, 'confidence_right': 0.9529094696044922, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
28,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/484_jpg.rf.0a630b8e48c9038eda8dd36e881fe420.jpg,"{'success': True, 'confidence': 0.8279700875282288}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.7238590717315674, 'confidence_right': 0.9100836515426636, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
29,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/47_jpg.rf.e4cdacafea953c4f05ba90924974ef8e.jpg,"{'success': True, 'confidence': 0.8504825830459595}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.999922513961792, 'confidence_right': 0.9999948740005493, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
30,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/1934_jpg.rf.a0ddca6c08ffbffa7e8f1b1127675ac8.jpg,"{'success': True, 'confidence': 0.9393319487571716}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.999992847442627, 'confidence_right': 0.9999804496765137, 'confidence_mouth': 0.9999960660934448}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': False, 'confidence': 0.9999866485595703, 'success': True}",True,1
31,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/35_jpg.rf.9aba8cd04e0306b2c2c574a4a51e7115.jpg,"{'success': True, 'confidence': 0.7943272590637207}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9391705989837646, 'confidence_right': 0.9303265810012817, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
32,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/53_jpg.rf.2ec365356cc86fc9c44e9619d12d746a.jpg,"{'success': True, 'confidence': 0.815287172794342}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9978218078613281, 'confidence_right': 0.996010422706604, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
33,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/262_jpg.rf.2730edcaf12e492d1fc48427d5926885.jpg,"{'success': True, 'confidence': 0.922083854675293}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 0, 'confidence_left': 0.8045464754104614, 'confidence_right': 0.9961299896240234, 'confidence_mouth': 0.9837315082550049}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': False, 'confidence': 0.9003382325172424, 'success': True}",True,1
34,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/21_jpg.rf.78edef007a3b7749c52d648b39c99014.jpg,"{'success': True, 'confidence': 0.835410475730896}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9999994039535522, 'confidence_right': 0.9948732256889343, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
35,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/50_jpg.rf.a1c94fc6bc76d6896453f7b4011b9674.jpg,"{'success': True, 'confidence': 0.815147876739502}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9983946681022644, 'confidence_right': 0.997681736946106, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
36,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/323_jpg.rf.73d92193c78bd7c5b708ef4738fc9855.jpg,"{'success': True, 'confidence': 0.8357195258140564}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.6674269437789917, 'confidence_right': 0.9679144620895386, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
37,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/448_jpg.rf.ffb523719c4ff3b2c17b4a419e454fc2.jpg,"{'success': True, 'confidence': 0.8326776623725891}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9836816787719727, 'confidence_right': 0.5609154105186462, 'confidence_mouth': 0.9999972581863403}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9999972581863403, 'success': True}",True,1
38,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/224_jpg.rf.dbcc1e05e684948a88219433f4a78330.jpg,"{'success': True, 'confidence': 0.832516610622406}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9216784238815308, 'confidence_right': 0.6403964161872864, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
39,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/360_jpg.rf.89d861b6a6158e309b47fa1b06276304.jpg,"{'success': True, 'confidence': 0.8326040506362915}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9335125088691711, 'confidence_right': 0.8844853043556213, 'confidence_mouth': 0.9999942779541016}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9999942779541016, 'success': True}",True,1
40,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/616_jpg.rf.15e6f4f0d6e7186882c62a97bacd8aab.jpg,"{'success': True, 'confidence': 0.8177609443664551}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.8898319602012634, 'confidence_right': 0.9983972907066345, 'confidence_mouth': 0.9999995231628418}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': True, 'confidence': 0.9664685845375061, 'success': True}",True,1
41,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/706_jpg.rf.25afbdbb27851d7d3a8de724fac22b9a.jpg,"{'success': True, 'confidence': 0.8236772418022156}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.960634171962738, 'confidence_right': 0.5111578702926636, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
42,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/626_jpg.rf.9072bec11abc637a5af3aa9b907c41e2.jpg,"{'success': True, 'confidence': 0.8237456679344177}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.759377121925354, 'confidence_right': 0.9471678137779236, 'confidence_mouth': 0.9998819828033447}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9998819828033447, 'success': True}",True,1
43,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/628_jpg.rf.3404d98e5dcc5413695235793ef7b4d2.jpg,"{'success': True, 'confidence': 0.8036240339279175}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9997220635414124, 'confidence_right': 0.9404268860816956, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
44,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/534_jpg.rf.8dc1de5aba188911069648a7f6d6f8ce.jpg,"{'success': True, 'confidence': 0.8329542279243469}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9901836514472961, 'confidence_right': 0.9473588466644287, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
45,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/512_jpg.rf.45d3d457fd4b905debf1ee8f16156947.jpg,"{'success': True, 'confidence': 0.9137478470802307}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9999586343765259, 'confidence_right': 0.9926855564117432, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': True, 'confidence': 0.9977932572364807, 'success': True}",True,1
46,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/554_jpg.rf.0d31b345a17d0e9c12f5dd7a70d631e1.jpg,"{'success': True, 'confidence': 0.7853686213493347}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9664530754089355, 'confidence_right': 0.9396687746047974, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
47,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/338_jpg.rf.fe8d7ce2985d803705c14dc1ba67970b.jpg,"{'success': True, 'confidence': 0.7652637958526611}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9888883233070374, 'confidence_right': 0.8636719584465027, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
48,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/272_jpg.rf.ba064b26704cb50a805a540f88fad124.jpg,"{'success': True, 'confidence': 0.850095808506012}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9999772310256958, 'confidence_right': 0.8887798190116882, 'confidence_mouth': 0.9649037718772888}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9649037718772888, 'success': True}",True,1
49,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/221_jpg.rf.6022b114a9865880a8ed49192ac57fe5.jpg,"{'success': True, 'confidence': 0.8549174070358276}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.7549803853034973, 'confidence_right': 0.9720160961151123, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
50,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/334_jpg.rf.d917068dd281347986e681ad65663a32.jpg,"{'success': True, 'confidence': 0.8116974830627441}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.7790529131889343, 'confidence_right': 0.963811457157135, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
51,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/523_jpg.rf.6e7539d67607ede1e8c8669c432ca3ba.jpg,"{'success': True, 'confidence': 0.8215958476066589}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9473092555999756, 'confidence_right': 0.9274684190750122, 'confidence_mouth': 0.999998927116394}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.999998927116394, 'success': True}",True,1
52,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/507_jpg.rf.c5bdc81932c38ca9464dbbe73b22035d.jpg,"{'success': True, 'confidence': 0.871738851070404}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.711427628993988, 'confidence_right': 0.7233437895774841, 'confidence_mouth': 1.0}","{'is_drowsy': False, 'eye_status': False, 'yawn_status': False, 'confidence': 0.0, 'success': False}",True,1
53,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/250_jpg.rf.aed24e475828a4286bfc89d434f8b62e.jpg,"{'success': True, 'confidence': 0.7717680931091309}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9995096921920776, 'confidence_right': 0.9963486194610596, 'confidence_mouth': 1.0}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 1.0, 'success': True}",True,1
54,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/86_jpg.rf.d07da15f361216092f0f832553326316.jpg,"{'success': True, 'confidence': 0.8825110197067261}",{'success': True},"{'left_eye_state': 1, 'right_eye_state': 1, 'mouth_state': 1, 'confidence_left': 0.9996495246887207, 'confidence_right': 0.9999942779541016, 'confidence_mouth': 0.9999978542327881}","{'is_drowsy': True, 'eye_status': False, 'yawn_status': True, 'confidence': 0.9999978542327881, 'success': True}",True,1
55,/Users/ahmedalkhulayfi/Downloads/Roboflow_dataset/drowsy/183_jpg.rf.dd3ab215e43a8a5c9eb3f0f4969c2e58.jpg,"{'success': True, 'confidence': 0.6732237339019775}",{'success': True},"{'left_eye_state': 0, 'right_eye_state': 0, 'mouth_state': 1, 'confidence_left': 0.9045679569244385, 'confidence_right': 0.8793221116065979, 'confidence_mouth': 0.9999920129776001}","{'is_drowsy': True, 'eye_status': True, 'yawn_status': True, 'confidence': 0.935163825750351, 'success': True}",True,1
